index,Series ID,Year,Series,Sub-Series,Type,Average Hours
1096,TUU10101AA01007546,2015,"Telephone Calls, Mail, and E-Mail",Telephone Calls (To or From),Men,0.07
1097,TUU10101AA01007570,2015,"Telephone Calls, Mail, and E-Mail",Telephone Calls (To or From),Women,0.13
1098,TUU10101AA01001936,2015,"Telephone Calls, Mail, and E-Mail",Household and Personal Mail and Messages,Total,0.02
1099,TUU10101AA01001960,2015,"Telephone Calls, Mail, and E-Mail",Household and Personal Mail and Messages,Men,0.02
1100,TUU10101AA01001984,2015,"Telephone Calls, Mail, and E-Mail",Household and Personal Mail and Messages,Women,0.03
1101,TUU10101AA01002008,2015,"Telephone Calls, Mail, and E-Mail",Household and Personal E-Mail and Messages,Total,0.03
1102,TUU10101AA01002032,2015,"Telephone Calls, Mail, and E-Mail",Household and Personal E-Mail and Messages,Men,0.03
1103,TUU10101AA01002056,2015,"Telephone Calls, Mail, and E-Mail",Household and Personal E-Mail and Messages,Women,0.04
1104,TUU10101AA01015925,2015,"Other Activities, Not Elsewhere Classified","Other Activities, Not Elsewhere Classified",Total,0.23
1105,TUU10101AA01016038,2015,"Other Activities, Not Elsewhere Classified","Other Activities, Not Elsewhere Classified",Men,0.21
1106,TUU10101AA01016151,2015,"Other Activities, Not Elsewhere Classified","Other Activities, Not Elsewhere Classified",Women,0.3
1107,TUU10101AA01000247,2016,Personal Care,Sleeping,Total,8.79
1108,TUU10101AA01000326,2016,Personal Care,Sleeping,Men,8.69
1109,TUU10101AA01000405,2016,Personal Care,Sleeping,Women,8.88
1110,TUU10101AA01000484,2016,Personal Care,Grooming,Total,0.69
1111,TUU10101AA01000563,2016,Personal Care,Grooming,Men,0.57
1112,TUU10101AA01000642,2016,Personal Care,Grooming,Women,0.81
1113,TUU10101AA01000721,2016,Personal Care,Other,Total,0.06
1114,TUU10101AA01000745,2016,Personal Care,Other,Men,0.05
1115,TUU10101AA01000769,2016,Personal Care,Other,Women,0.08
1116,TUU10101AA01000793,2016,Personal Care,Other,Total,0.01
1117,TUU10101AA01000817,2016,Personal Care,Other,Men,0.01
1118,TUU10101AA01000841,2016,Personal Care,Other,Women,0.01
1119,TUU10101AA01007594,2016,Personal Care,Other,Total,0.03
1120,TUU10101AA01007618,2016,Personal Care,Other,Men,0.03
1121,TUU10101AA01007642,2016,Personal Care,Other,Women,0.02
1122,TUU10101AA01013237,2016,Eating and Drinking,Eating and Drinking,Total,1.17
1123,TUU10101AA01013353,2016,Eating and Drinking,Eating and Drinking,Men,1.19
1124,TUU10101AA01013469,2016,Eating and Drinking,Eating and Drinking,Women,1.16
1125,TUU10101AA01047346,2016,Household Activities,Housework,Total,0.34
1126,TUU10101AA01047409,2016,Household Activities,Housework,Men,0.18
1127,TUU10101AA01047472,2016,Household Activities,Housework,Women,0.5
1128,TUU10101AA01047535,2016,Household Activities,Housework,Total,0.18
1129,TUU10101AA01047598,2016,Household Activities,Housework,Men,0.07
1130,TUU10101AA01047661,2016,Household Activities,Housework,Women,0.29
1131,TUU10101AA01047724,2016,Household Activities,Housework,Total,0.02
1132,TUU10101AA01047787,2016,Household Activities,Housework,Men,0.01
1133,TUU10101AA01047850,2016,Household Activities,Housework,Women,0.03
1134,TUU10101AA01001102,2016,Household Activities,Food Preparation and Cleanup,Total,0.59
1135,TUU10101AA01001181,2016,Household Activities,Food Preparation and Cleanup,Men,0.35
1136,TUU10101AA01001260,2016,Household Activities,Food Preparation and Cleanup,Women,0.82
1137,TUU10101AA01001483,2016,Household Activities,Household Activities,Total,0.19
1138,TUU10101AA01001562,2016,Household Activities,Household Activities,Men,0.25
1139,TUU10101AA01001641,2016,Household Activities,Household Activities,Women,0.13
1140,TUU10101AA01009933,2016,Household Activities,Household Activities,Total,0.14
1141,TUU10101AA01010012,2016,Household Activities,Household Activities,Men,0.12
1142,TUU10101AA01010091,2016,Household Activities,Household Activities,Women,0.16
1143,TUU10101AA01001339,2016,Household Activities,Household Activities,Total,0.06
1144,TUU10101AA01001363,2016,Household Activities,Household Activities,Men,0.07
1145,TUU10101AA01001387,2016,Household Activities,Household Activities,Women,0.05
1146,TUU10101AA01001411,2016,Household Activities,Household Activities,Total,0.05
1147,TUU10101AA01001435,2016,Household Activities,Household Activities,Men,0.08
1148,TUU10101AA01001459,2016,Household Activities,Household Activities,Women,0.02
1149,TUU10101AA01001720,2016,Household Activities,Animals and Pets,Total,0.12
1150,TUU10101AA01001744,2016,Household Activities,Animals and Pets,Men,0.1
1151,TUU10101AA01001768,2016,Household Activities,Animals and Pets,Women,0.14
1152,TUU10101AA01001792,2016,Household Activities,Household Activities,Total,0.04
1153,TUU10101AA01001816,2016,Household Activities,Household Activities,Men,0.06
1154,TUU10101AA01001840,2016,Household Activities,Household Activities,Women,0.01
1155,TUU10101AA01001864,2016,Household Activities,Household Activities,Total,0.02
1156,TUU10101AA01001888,2016,Household Activities,Household Activities,Men,0.03
1157,TUU10101AA01001912,2016,Household Activities,Household Activities,Women,0.01
1158,TUU10101AA01007666,2016,Household Activities,Household Activities,Total,0.05
1159,TUU10101AA01007690,2016,Household Activities,Household Activities,Men,0.05
1160,TUU10101AA01007714,2016,Household Activities,Household Activities,Women,0.05
1161,TUU10101AA01012652,2016,Purchasing Goods and Services,Purchasing Goods and Services,Total,0.76
1162,TUU10101AA01012768,2016,Purchasing Goods and Services,Purchasing Goods and Services,Men,0.63
1163,TUU10101AA01012884,2016,Purchasing Goods and Services,Purchasing Goods and Services,Women,0.89
1164,TUU10101AA01010710,2016,Caring For and Helping Household Members,Caring For and Helping Household Children,Total,0.4
1165,TUU10101AA01010788,2016,Caring For and Helping Household Members,Caring For and Helping Household Children,Men,0.26
1166,TUU10101AA01010866,2016,Caring For and Helping Household Members,Caring For and Helping Household Children,Women,0.54
1167,TUU10101AA01010940,2016,Caring For and Helping Household Members,Caring For and Helping Household Adults,Total,0.04
1168,TUU10101AA01011019,2016,Caring For and Helping Household Members,Caring For and Helping Household Adults,Men,0.03
1169,TUU10101AA01011098,2016,Caring For and Helping Household Members,Caring For and Helping Household Adults,Women,0.05
1170,TUU10101AA01007738,2016,Caring For and Helping Household Members,Caring For and Helping Household Children,Total,0.08
1171,TUU10101AA01007817,2016,Caring For and Helping Household Members,Caring For and Helping Household Children,Men,0.06
1172,TUU10101AA01007896,2016,Caring For and Helping Household Members,Caring For and Helping Household Children,Women,0.1
1173,TUU10101AA01011174,2016,Caring For and Helping Nonhousehold Members,Caring For and Helping Nonhousehold Members,Total,0.21
1174,TUU10101AA01011287,2016,Caring For and Helping Nonhousehold Members,Caring For and Helping Nonhousehold Members,Men,0.19
1175,TUU10101AA01011400,2016,Caring For and Helping Nonhousehold Members,Caring For and Helping Nonhousehold Members,Women,0.23
1176,TUU10101AA01002857,2016,Working and Work-Related Activities,Working and Work-Related Activities,Total,3.28
1177,TUU10101AA01002992,2016,Working and Work-Related Activities,Working and Work-Related Activities,Men,3.99
1178,TUU10101AA01003077,2016,Working and Work-Related Activities,Working and Work-Related Activities,Women,2.62
1179,TUU10101AA01003216,2016,Working and Work-Related Activities,Working and Work-Related Activities,Total,0.0
1180,TUU10101AA01003289,2016,Working and Work-Related Activities,Working and Work-Related Activities,Men,0.0
1181,TUU10101AA01003360,2016,Working and Work-Related Activities,Working and Work-Related Activities,Women,0.0
1182,TUU10101AA01003430,2016,Working and Work-Related Activities,Other Income-Generating Activities,Total,0.02
1183,TUU10101AA01003454,2016,Working and Work-Related Activities,Other Income-Generating Activities,Men,0.02
1184,TUU10101AA01003478,2016,Working and Work-Related Activities,Other Income-Generating Activities,Women,0.03
1185,TUU10101AA01003502,2016,Working and Work-Related Activities,Job Search and Interviewing,Total,0.03
1186,TUU10101AA01003526,2016,Working and Work-Related Activities,Job Search and Interviewing,Men,0.04
1187,TUU10101AA01003549,2016,Working and Work-Related Activities,Job Search and Interviewing,Women,0.02
1188,TUU10101AA01008209,2016,Working and Work-Related Activities,Working and Work-Related Activities,Total,0.27
1189,TUU10101AA01008288,2016,Working and Work-Related Activities,Working and Work-Related Activities,Men,0.34
1190,TUU10101AA01008366,2016,Working and Work-Related Activities,Working and Work-Related Activities,Women,0.21
1191,TUU10101AA01003655,2016,Educational Activities,Attending Class,Total,0.27
1192,TUU10101AA01003728,2016,Educational Activities,Attending Class,Men,0.26
1193,TUU10101AA01003786,2016,Educational Activities,Attending Class,Women,0.28
1194,TUU10101AA01003859,2016,Educational Activities,Homework and Research,Total,0.18
1195,TUU10101AA01003929,2016,Educational Activities,Homework and Research,Men,0.15
1196,TUU10101AA01003993,2016,Educational Activities,Homework and Research,Women,0.2
1197,TUU10101AA01008445,2016,Educational Activities,Attending Class,Total,0.03
1198,TUU10101AA01008469,2016,Educational Activities,Attending Class,Men,0.03
1199,TUU10101AA01008493,2016,Educational Activities,Attending Class,Women,0.03
1200,TUU10101AA01006854,2016,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Total,0.16
1201,TUU10101AA01006933,2016,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Men,0.14
1202,TUU10101AA01007012,2016,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Women,0.18
1203,TUU10101AA01015349,2016,"Organizational, Civic, and Religious Activities",Volunteering (Organizational and Civic Activities),Total,0.13
1204,TUU10101AA01015428,2016,"Organizational, Civic, and Religious Activities",Volunteering (Organizational and Civic Activities),Men,0.12
1205,TUU10101AA01015507,2016,"Organizational, Civic, and Religious Activities",Volunteering (Organizational and Civic Activities),Women,0.14
1206,TUU10101AA01017238,2016,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Total,0.04
1207,TUU10101AA01017317,2016,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Men,0.04
1208,TUU10101AA01017396,2016,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Women,0.04
1209,TUU10101AA01005370,2016,Leisure and Sports,"Socializing, Relaxing, and Leisure",Total,4.57
1210,TUU10101AA01005394,2016,Leisure and Sports,"Socializing, Relaxing, and Leisure",Men,4.85
1211,TUU10101AA01005418,2016,Leisure and Sports,"Socializing, Relaxing, and Leisure",Women,4.31
1212,TUU10101AA01006639,2016,Leisure and Sports,"Sports, Exercise, and Recreation",Total,0.35
1213,TUU10101AA01006663,2016,Leisure and Sports,"Sports, Exercise, and Recreation",Men,0.43
1214,TUU10101AA01006687,2016,Leisure and Sports,"Sports, Exercise, and Recreation",Women,0.27
1215,TUU10101AA01014773,2016,Leisure and Sports,"Sports, Exercise, and Recreation",Total,0.21
1216,TUU10101AA01014852,2016,Leisure and Sports,"Sports, Exercise, and Recreation",Men,0.23
1217,TUU10101AA01014931,2016,Leisure and Sports,"Sports, Exercise, and Recreation",Women,0.19
1218,TUU10101AA01007522,2016,"Telephone Calls, Mail, and E-Mail",Telephone Calls (To or From),Total,0.1
1219,TUU10101AA01007546,2016,"Telephone Calls, Mail, and E-Mail",Telephone Calls (To or From),Men,0.07
1220,TUU10101AA01007570,2016,"Telephone Calls, Mail, and E-Mail",Telephone Calls (To or From),Women,0.13
1221,TUU10101AA01001936,2016,"Telephone Calls, Mail, and E-Mail",Household and Personal Mail and Messages,Total,0.02
1222,TUU10101AA01001960,2016,"Telephone Calls, Mail, and E-Mail",Household and Personal Mail and Messages,Men,0.02
1223,TUU10101AA01001984,2016,"Telephone Calls, Mail, and E-Mail",Household and Personal Mail and Messages,Women,0.02
1224,TUU10101AA01002008,2016,"Telephone Calls, Mail, and E-Mail",Household and Personal E-Mail and Messages,Total,0.03
1225,TUU10101AA01002032,2016,"Telephone Calls, Mail, and E-Mail",Household and Personal E-Mail and Messages,Men,0.03
1226,TUU10101AA01002056,2016,"Telephone Calls, Mail, and E-Mail",Household and Personal E-Mail and Messages,Women,0.04
1227,TUU10101AA01015925,2016,"Other Activities, Not Elsewhere Classified","Other Activities, Not Elsewhere Classified",Total,0.27
1228,TUU10101AA01016038,2016,"Other Activities, Not Elsewhere Classified","Other Activities, Not Elsewhere Classified",Men,0.16
1229,TUU10101AA01016151,2016,"Other Activities, Not Elsewhere Classified","Other Activities, Not Elsewhere Classified",Women,0.31
1230,TUU10101AA01000247,2017,Personal Care,Sleeping,Total,8.8
1231,TUU10101AA01000326,2017,Personal Care,Sleeping,Men,8.7
1232,TUU10101AA01000405,2017,Personal Care,Sleeping,Women,8.9
1233,TUU10101AA01000484,2017,Personal Care,Grooming,Total,0.68
1234,TUU10101AA01000563,2017,Personal Care,Grooming,Men,0.56
1235,TUU10101AA01000642,2017,Personal Care,Grooming,Women,0.79
1236,TUU10101AA01000721,2017,Personal Care,Other,Total,0.08
1237,TUU10101AA01000745,2017,Personal Care,Other,Men,0.06
1238,TUU10101AA01000769,2017,Personal Care,Other,Women,0.1
1239,TUU10101AA01000793,2017,Personal Care,Other,Total,0.01
1240,TUU10101AA01000817,2017,Personal Care,Other,Men,0.01
1241,TUU10101AA01000841,2017,Personal Care,Other,Women,0.01
1242,TUU10101AA01007594,2017,Personal Care,Other,Total,0.02
1243,TUU10101AA01007618,2017,Personal Care,Other,Men,0.02
1244,TUU10101AA01007642,2017,Personal Care,Other,Women,0.02
1245,TUU10101AA01013237,2017,Eating and Drinking,Eating and Drinking,Total,1.18
1246,TUU10101AA01013353,2017,Eating and Drinking,Eating and Drinking,Men,1.22
1247,TUU10101AA01013469,2017,Eating and Drinking,Eating and Drinking,Women,1.14
1248,TUU10101AA01047346,2017,Household Activities,Housework,Total,0.35
1249,TUU10101AA01047409,2017,Household Activities,Housework,Men,0.16
1250,TUU10101AA01047472,2017,Household Activities,Housework,Women,0.53
1251,TUU10101AA01047535,2017,Household Activities,Housework,Total,0.16
1252,TUU10101AA01047598,2017,Household Activities,Housework,Men,0.06
1253,TUU10101AA01047661,2017,Household Activities,Housework,Women,0.25
1254,TUU10101AA01047724,2017,Household Activities,Housework,Total,0.02
1255,TUU10101AA01047787,2017,Household Activities,Housework,Men,0.01
1256,TUU10101AA01047850,2017,Household Activities,Housework,Women,0.04
1257,TUU10101AA01001102,2017,Household Activities,Food Preparation and Cleanup,Total,0.6
1258,TUU10101AA01001181,2017,Household Activities,Food Preparation and Cleanup,Men,0.36
1259,TUU10101AA01001260,2017,Household Activities,Food Preparation and Cleanup,Women,0.83
1260,TUU10101AA01001483,2017,Household Activities,Household Activities,Total,0.18
1261,TUU10101AA01001562,2017,Household Activities,Household Activities,Men,0.25
1262,TUU10101AA01001641,2017,Household Activities,Household Activities,Women,0.11
1263,TUU10101AA01009933,2017,Household Activities,Household Activities,Total,0.13
1264,TUU10101AA01010012,2017,Household Activities,Household Activities,Men,0.12
1265,TUU10101AA01010091,2017,Household Activities,Household Activities,Women,0.14
1266,TUU10101AA01001339,2017,Household Activities,Household Activities,Total,0.06
1267,TUU10101AA01001363,2017,Household Activities,Household Activities,Men,0.08
1268,TUU10101AA01001387,2017,Household Activities,Household Activities,Women,0.04
1269,TUU10101AA01001411,2017,Household Activities,Household Activities,Total,0.06
1270,TUU10101AA01001435,2017,Household Activities,Household Activities,Men,0.09
1271,TUU10101AA01001459,2017,Household Activities,Household Activities,Women,0.02
1272,TUU10101AA01001720,2017,Household Activities,Animals and Pets,Total,0.13
1273,TUU10101AA01001744,2017,Household Activities,Animals and Pets,Men,0.12
1274,TUU10101AA01001768,2017,Household Activities,Animals and Pets,Women,0.13
1275,TUU10101AA01001792,2017,Household Activities,Household Activities,Total,0.04
1276,TUU10101AA01001816,2017,Household Activities,Household Activities,Men,0.07
1277,TUU10101AA01001840,2017,Household Activities,Household Activities,Women,0.01
1278,TUU10101AA01001864,2017,Household Activities,Household Activities,Total,0.02
1279,TUU10101AA01001888,2017,Household Activities,Household Activities,Men,0.03
1280,TUU10101AA01001912,2017,Household Activities,Household Activities,Women,0.0
1281,TUU10101AA01007666,2017,Household Activities,Household Activities,Total,0.05
1282,TUU10101AA01007690,2017,Household Activities,Household Activities,Men,0.05
1283,TUU10101AA01007714,2017,Household Activities,Household Activities,Women,0.05
1284,TUU10101AA01012652,2017,Purchasing Goods and Services,Purchasing Goods and Services,Total,0.72
1285,TUU10101AA01012768,2017,Purchasing Goods and Services,Purchasing Goods and Services,Men,0.6
1286,TUU10101AA01012884,2017,Purchasing Goods and Services,Purchasing Goods and Services,Women,0.83
1287,TUU10101AA01010710,2017,Caring For and Helping Household Members,Caring For and Helping Household Children,Total,0.4
1288,TUU10101AA01010788,2017,Caring For and Helping Household Members,Caring For and Helping Household Children,Men,0.26
1289,TUU10101AA01010866,2017,Caring For and Helping Household Members,Caring For and Helping Household Children,Women,0.53
1290,TUU10101AA01010940,2017,Caring For and Helping Household Members,Caring For and Helping Household Adults,Total,0.04
1291,TUU10101AA01011019,2017,Caring For and Helping Household Members,Caring For and Helping Household Adults,Men,0.04
1292,TUU10101AA01011098,2017,Caring For and Helping Household Members,Caring For and Helping Household Adults,Women,0.05
1293,TUU10101AA01007738,2017,Caring For and Helping Household Members,Caring For and Helping Household Children,Total,0.08
1294,TUU10101AA01007817,2017,Caring For and Helping Household Members,Caring For and Helping Household Children,Men,0.05
1295,TUU10101AA01007896,2017,Caring For and Helping Household Members,Caring For and Helping Household Children,Women,0.1
1296,TUU10101AA01011174,2017,Caring For and Helping Nonhousehold Members,Caring For and Helping Nonhousehold Members,Total,0.18
1297,TUU10101AA01011287,2017,Caring For and Helping Nonhousehold Members,Caring For and Helping Nonhousehold Members,Men,0.15
1298,TUU10101AA01011400,2017,Caring For and Helping Nonhousehold Members,Caring For and Helping Nonhousehold Members,Women,0.22
1299,TUU10101AA01002857,2017,Working and Work-Related Activities,Working and Work-Related Activities,Total,3.23
1300,TUU10101AA01002992,2017,Working and Work-Related Activities,Working and Work-Related Activities,Men,3.89
1301,TUU10101AA01003077,2017,Working and Work-Related Activities,Working and Work-Related Activities,Women,2.62
1302,TUU10101AA01003216,2017,Working and Work-Related Activities,Working and Work-Related Activities,Total,0.0
1303,TUU10101AA01003289,2017,Working and Work-Related Activities,Working and Work-Related Activities,Men,0.0
1304,TUU10101AA01003360,2017,Working and Work-Related Activities,Working and Work-Related Activities,Women,0.0
1305,TUU10101AA01003430,2017,Working and Work-Related Activities,Other Income-Generating Activities,Total,0.03
1306,TUU10101AA01003454,2017,Working and Work-Related Activities,Other Income-Generating Activities,Men,0.02
1307,TUU10101AA01003478,2017,Working and Work-Related Activities,Other Income-Generating Activities,Women,0.03
1308,TUU10101AA01003502,2017,Working and Work-Related Activities,Job Search and Interviewing,Total,0.03
1309,TUU10101AA01003526,2017,Working and Work-Related Activities,Job Search and Interviewing,Men,0.04
1310,TUU10101AA01003549,2017,Working and Work-Related Activities,Job Search and Interviewing,Women,0.02
1311,TUU10101AA01008209,2017,Working and Work-Related Activities,Working and Work-Related Activities,Total,0.29
1312,TUU10101AA01008288,2017,Working and Work-Related Activities,Working and Work-Related Activities,Men,0.37
1313,TUU10101AA01008366,2017,Working and Work-Related Activities,Working and Work-Related Activities,Women,0.22
1314,TUU10101AA01003655,2017,Educational Activities,Attending Class,Total,0.26
1315,TUU10101AA01003728,2017,Educational Activities,Attending Class,Men,0.29
1316,TUU10101AA01003786,2017,Educational Activities,Attending Class,Women,0.23
1317,TUU10101AA01003859,2017,Educational Activities,Homework and Research,Total,0.18
1318,TUU10101AA01003929,2017,Educational Activities,Homework and Research,Men,0.18
1319,TUU10101AA01003993,2017,Educational Activities,Homework and Research,Women,0.17
1320,TUU10101AA01008445,2017,Educational Activities,Attending Class,Total,0.03
1321,TUU10101AA01008469,2017,Educational Activities,Attending Class,Men,0.03
1322,TUU10101AA01008493,2017,Educational Activities,Attending Class,Women,0.03
1323,TUU10101AA01006854,2017,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Total,0.13
1324,TUU10101AA01006933,2017,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Men,0.11
1325,TUU10101AA01007012,2017,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Women,0.16
1326,TUU10101AA01015349,2017,"Organizational, Civic, and Religious Activities",Volunteering (Organizational and Civic Activities),Total,0.15
1327,TUU10101AA01015428,2017,"Organizational, Civic, and Religious Activities",Volunteering (Organizational and Civic Activities),Men,0.12
1328,TUU10101AA01015507,2017,"Organizational, Civic, and Religious Activities",Volunteering (Organizational and Civic Activities),Women,0.19
1329,TUU10101AA01017238,2017,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Total,0.04
1330,TUU10101AA01017317,2017,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Men,0.03
1331,TUU10101AA01017396,2017,"Organizational, Civic, and Religious Activities",Religious and Spiritual Activities,Women,0.05
1332,TUU10101AA01005370,2017,Leisure and Sports,"Socializing, Relaxing, and Leisure",Total,4.71
1333,TUU10101AA01005394,2017,Leisure and Sports,"Socializing, Relaxing, and Leisure",Men,4.9
1334,TUU10101AA01005418,2017,Leisure and Sports,"Socializing, Relaxing, and Leisure",Women,4.54
1335,TUU10101AA01006639,2017,Leisure and Sports,"Sports, Exercise, and Recreation",Total,0.32
1336,TUU10101AA01006663,2017,Leisure and Sports,"Sports, Exercise, and Recreation",Men,0.39
1337,TUU10101AA01006687,2017,Leisure and Sports,"Sports, Exercise, and Recreation",Women,0.25
1338,TUU10101AA01014773,2017,Leisure and Sports,"Sports, Exercise, and Recreation",Total,0.21
1339,TUU10101AA01014852,2017,Leisure and Sports,"Sports, Exercise, and Recreation",Men,0.24
1340,TUU10101AA01014931,2017,Leisure and Sports,"Sports, Exercise, and Recreation",Women,0.19
1341,TUU10101AA01007522,2017,"Telephone Calls, Mail, and E-Mail",Telephone Calls (To or From),Total,0.1
1342,TUU10101AA01007546,2017,"Telephone Calls, Mail, and E-Mail",Telephone Calls (To or From),Men,0.07
1343,TUU10101AA01007570,2017,"Telephone Calls, Mail, and E-Mail",Telephone Calls (To or From),Women,0.13
1344,TUU10101AA01001936,2017,"Telephone Calls, Mail, and E-Mail",Household and Personal Mail and Messages,Total,0.02
1345,TUU10101AA01001960,2017,"Telephone Calls, Mail, and E-Mail",Household and Personal Mail and Messages,Men,0.01
1346,TUU10101AA01001984,2017,"Telephone Calls, Mail, and E-Mail",Household and Personal Mail and Messages,Women,0.02
1347,TUU10101AA01002008,2017,"Telephone Calls, Mail, and E-Mail",Household and Personal E-Mail and Messages,Total,0.03
1348,TUU10101AA01002032,2017,"Telephone Calls, Mail, and E-Mail",Household and Personal E-Mail and Messages,Men,0.02
1349,TUU10101AA01002056,2017,"Telephone Calls, Mail, and E-Mail",Household and Personal E-Mail and Messages,Women,0.03
1350,TUU10101AA01015925,2017,"Other Activities, Not Elsewhere Classified","Other Activities, Not Elsewhere Classified",Total,0.25
1351,TUU10101AA01016038,2017,"Other Activities, Not Elsewhere Classified","Other Activities, Not Elsewhere Classified",Men,0.22
1352,TUU10101AA01016151,2017,"Other Activities, Not Elsewhere Classified","Other Activities, Not Elsewhere Classified",Women,0.28
